Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Nescafe 3 in 1,Nestle,2,8961008219127,,0,0,50.0,,1,0,0,0,1,,,,,,
Mix Sweets 1000gm,Sweets,15,,,0,0,700.0,,1,0,1,0,1,,,,,,
;TRI-CRCLE China Lock 20mm;nocode;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TRI-CRCLE China Lock 32mm;nocode;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TRI-CRCLE China Lock 38mm;nocode;255,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TRI-CRCLE China Lock 50mm;nocode;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TRI-CRCLE China Lock 63mm;nocode;570,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;AZAD ISLAM LOCK 2 Inch;nocode;625,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;SHENGLI CPP-350 50MM;6.97282E+12;455,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;NEWOHV HEAVY DUTY LOCK 60mm;nocode;450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TOSHIBA AA Size 1.5V Battery 1 Pcs;43297013285;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TOSHIBA C Size 1.5V Battery 1 Pcs;4.90453E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TOSHIBA Carbon Zinc Battery 1 Pcs;4.90453E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TOSHIBA AAA Size 1.5V Battery 1 Pcs;4.90453E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Power Plus Heavy Duty 9 Volts;6.92443E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Hashmi KAJAL 4.5gm Approx;8.9611E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Angel Baby-dry Wipes Extra Large 110 Pcs;couldnotscan;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Lemon Max DISHWASH BAR 3 in 1 265 gm;8.88695E+12;55,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Butterfly LONG ULTRA THIN Napkins XXL 16 Pcs;8.964E+12;390,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;always EXTRA LONG ULTRA THIN Pads 7 Pcs;4.0154E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;always LONG MAXI THICK Pads 9 Pcs;4.0154E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Flora MAXI THICK Pads XXL 16 Pcs;8.964E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;always EXTRA LONG MAXI THICK Pads 8 Pcs;4.0154E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;spotfree Maxi SUPER LONG Pads 7 Pcs;1.91615E+12;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TIBET Deluxe Beauty Soap Standard Size 70gm ;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Detergents;New BONUS TRISTAR 250gm;8.88695E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;NEW Treet CARBON DOUBLE EDGE BLADE 10 Pcs;7.39822E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Treet PLATINUM DOUBLE EDGE BLADE 10 Pcs;7.39822E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillete 7 o'CLOCK SharpEdge Blade 5 Pcs;3.01426E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FOOTER CLING FILM 30m APPROX;6.86003E+11;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DIAMOND Aluminium Foil (7.62m x 45.7cm);10900100878;470,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WRAP ALL CLING FILM 30CM;nocode;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;ROCKET SCOTCH TAPE 3 INCH WIDE 25YDS;nocode;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;ROCKET SCOTCH TAPE 1 INCH WIDE;nocode;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;INDEX SCOTCH TAPE Standard;nocode;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Cleaning;HARPIC FLORAL BATHROOM CLEANER 500ml;8.9611E+12;425,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;HARPIC ORIGINAL BATHROOM CLEANER 500ml;6.00111E+12;425,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;HARPIC ORIGINAL BATHROOM CLEANER 250ml;6.00111E+12;195,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Lemon Max DISHWASH LIQUID 275ml;8.88695E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Lemon Max DISHWASH LIQUID 170ml;8.88695E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Vim DISHWASH ACTIVE GEL Lemon 250ml;8.96101E+12;185,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Vim DISHWASH ACTIVE GEL Lime 250ml;8.96101E+12;185,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;DUNHILL International Cigarette;5.00022E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;GOLDFLAKE  Cigarette;95010588;220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;GOLD LEAF CLASSIC Cigarette;95010557;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;DUNHILL WHITE GOLD LEAF Cigarette;89601426;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;CAPSTAN WHITE Cigarette;89600078;220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;PINE Cigarette;88006703;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;Marlboro gold Cigarette;7.6221E+12;580,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;B & H Special Filter Cigarette;50219209;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
luxury;CAPSTAN RED Cigarette;95010816;220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
games;SUNSHINE LUDO;nocode;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
games;Haider Ludo MEDIUM SIZE;nocode;340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
games;Haider Ludo LARGE SIZE;nocode;510,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
games;Ludo LARGE SIZE;nocode;520,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
festival;Number Candles 0-9;12710901;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
festival;Number Candles 0-9 variant;6.93152E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
festival;Birthday Candle 1-4;6.68284E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
festival;Happy Birthday Candle 1-8;6.93152E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Comfrey Adult Diapers Medium 10 Pcs;6.93565E+12;920,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Comfrey Adult Diapers Large 10 Pcs;6.93565E+12;980,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Cakes;Cup Kake Strawberry Jam 20g;8.9611E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Cakes;Cup Kake Chocolate 21.5g;8.9611E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Chocolate;m&m's CHOCOLATE 45g;40111490;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;m&m's PEANUT 45g;40111445;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconno COCOMO Strawberry 10.2 gm;8.964E+12;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconno COCOMO Chocolate 13.8 gm;8.70572E+11;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Delizo Banana WAFER 16gm;nocode;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Delizo Orange Wafer 16gm;nocode;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Delizo STRAWBERRY Wafer 25gm;nocode;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;CandyLand JUNIOR PUFFS Marshmallow rainbow 7.5gm;couldnotscan;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;CandyLand SOUR ABC Jelly 8gm;couldnotscan;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;CandyLand ABC Jelly 7gm;couldnotscan;5,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;CandyLand Chilli Mili Jelly 7gm;couldnotscan;5,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Chocolate;CandyLand Sonnet Chocolate with Peanut and Fudge 8gm;couldnotscan;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Chocolate;CandyLand NOW Chocolate with Fudge and Caramel 15gm;couldnotscan;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconni Novita bites TUTTI FRUTTI 65gm;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconni COCOMO MILK CREAM 54.4gm;8.9611E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU Wheatable Sugar Free Digestive Biscuits;8.961E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconni DAYDREAM COFFEE COOKIES WITH CHOCOLATE 150gm;8.9611E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;CandyLand party pack Chilli Mili Jelly 42gm;couldnotscan;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;CandyLand party pack ABC Jelly 42gm;couldnotscan;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;FruitsBeansCandy;8.96126E+12;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;kpf Taaj Mewa ;couldnotscan;5,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;LU MiLCOWLU DOUBLE MILK SANDWICH 22.5gm;couldnotscan;15,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Chocolate;Cadbury PERK 8gm;7.6222E+12;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Chocolate;CanyLand Crown Hazelnut;;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;GOFY Crazy EGG Chocolate Biscuit Toy Inside 10gm;8.39796E+11;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;mentos fruit chewy dragees 14 Pcs 37.5gm;6.92121E+12;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Chocolate;CandyLand Paradise Chocolate With Coconut 8gm;couldnotscan;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Chocolate;Bisconni Chocolate Cake Bar 9gm;couldnotscan;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconni Sugar Sprinkled Coconut Biscuits 18.8gm;8.9611E+12;15,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconni PANDA POWER ENERGY BUSCUITS 20gm;8.9611E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconni Chocolate Chip cookies;8.9611E+12;,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU BAKERI Nankhatai 51.2gm;8.961E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Tasteland Butter Maza Butter Cookies 35gm;8.964E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Cakes;Peek Freans Smile CHOCOLATE DONUT CAKE 39gm;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Cakes;Peek Freans Smile STRAWBERRY DONUT CAKE 39gm;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Cakes;Peek Freans Sooper SoftBakes PLAIN CAKE 31gm;8.964E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Peek Freans Sooper Chocolate Biscuit 69.4gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Peek Freans Chocolate Sandwich Biscuit 80gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Peek Freans Party Pik Biscuit 61.1gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Peek Freans RIO STRAWBERRY Biscuit 70gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Peek Freans RIO FRUITY TREAT Biscuit 66.4gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Peek Freans Gluco Biscuit 72.8gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU ZEERA Plus Biscuit 64.8gm;8.961E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU PRINCE chocolate Biscuit 57.6gm;8.961E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU Gala EGG BISCUIT 56.1gm;couldnotscan;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU TUC Biscuit 48.1gm;8.961E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU BAKERI BISTIKS LEMON FLAVOUR 45.6gm;8.961E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU Candi Biscuit 63.8gm;8.961E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;LU PRINCE chocolate covered Biscuit 20gm;8.961E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Continental OREO CHOCOLATE CREAM Biscuit 38gm;couldnotscan;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Biscuits;Bisconni Chocolatto Biscuit 34.5gm;8.9611E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;bikiya TUX PREMIUM TISSUES 2Ply 550 Pcs ;8.964E+12;390,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;King TISSUES Star 100 Pcs;9.14246E+12;75,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;ROSE PETAL Maxob Toilet Roll ;8.96101E+12;110,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;bikiya TUX TOILET ROLL ;8.964E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;TOP TISSUES 200 Pcs;9.14245E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Papia Deodorant TISSUES 2Ply 550 Pcs;6.22401E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;King TISSUES Flower 100 Pcs;9.14246E+12;75,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;ROSE PETAL MULTICOLOR 2 PLY 550 Pcs;8.96101E+12;280,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;ROSE PETAL POP-UP 2 PLY 550 Pcs;8.96101E+12;210,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;ROSE PETAL LUXURY 3 PLY 210 Pcs;8.96101E+12;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Comfrey ADULT Diaper XL 10 Pcs;6.93565E+12;990,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Nani Caramel with Nouget Chocolate 17g;6.26115E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK CLASSIC Chocolate10g;7.6222E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK BUBBLY Chocolate 20g;7.6222E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK CLASSIC Chocolate 20g;7.6222E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK BUBBLY Chocolate 13.5g;7.6222E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK CLASSIC Chocolate 45g;7.6222E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK BUBBLY Chocolate 40g;7.6222E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK CLASSIC FRUIT & NUT Chocolate 38g;7.62221E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK CLASSIC Chocolate 6.5g;7.6222E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Nestle KitKat Chocolate 41.5gm;40052410;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Nestle KitKat Chocolate 20.5gm;6.29402E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;ROOTARIS NOUGAT & CARAMEL Chocolate 30gm;6.26E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;SNICKERS Chocolate 50gm;5.00016E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Mars Chocolate 51gm ;5.00016E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;BOUNTY Chocolate 57gm;40111216;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Chupa Chaps;nocode;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Light up Spikey Bounce Ball Multi Color;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Glowing Bouncy Ball ;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Light up Spikey Bounce Ball ;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;X99 Ball 1Pcs;nocode;260,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MILLAT ZAIB GOLD NYLON SHUTTLE 1Pcs;couldnotscan;280,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;MILLAT 7 Star NYLON SHUTTLE 1Pcs;8.71277E+12;280,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Dettol Liquid 1 Litre;6.00111E+12;1800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;CHOFN CHILDREN'S Toothbrush;6.95484E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;Dentist smoker's Toothbrush;8.964E+12;320,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;Dentist frehand Toothbrush;8.964E+12;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;Smoker's toothbrush;8.964E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;Deziner toothbrush;8.964E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;Aspire toothbrush;6.94535E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;Oral-B toothbrush;3.01426E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;EZiGRiP kombat klear toothbrush;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;EZiGRiP kombat toothbrush;8.964E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;EZiGRiP kontrol toothbrush;8.964E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Toothcare;EZiGRiP skool toothbrush;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Badam 1000 gm;nocode;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Kaaju 1000 gm;nocode;3000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pista 1000 gm;nocode;3500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Desi Soghi 1000 gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chaney Chilkay Waley 1000 gm;nocode;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Daal Moong 1000 gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Daal Chana 1000 gm;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chaney Makhaney Waley 1000 gm;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Pista Maghaz 1000 gm;nocode;7000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Chaney Chilkay Kay Baghair 1000 gm;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Black Dates Aarabi 1000 gm;nocode;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Irani Dates 1000 gm;nocode;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Special Nimko 1000 gm;nocode;1200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Saada Nimko 1000 gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang LEMON PEPPER 750gm;7.6222E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang MANGO 750gm;7.6222E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang ORANGE 750gm;couldnotscan;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang LEMON PEPPER 375gm;7.6222E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang MANGO 375gm;7.6222E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang ORANGE 375gm;7.6222E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang PINEAPPLE 125gm;7.6222E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang MANGO 125gm;7.6222E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Tang ORANGE 125gm;7.6222E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Sweets;Cadbury DAIRY MILK Pouch 20 Pcs 160gm;7.62E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien SPARKLING PEACH Drink 500ml;8.964E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien SPARKLING APPLE Drink 500ml;8.964E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien SPARKLING LEMON & LIME Drink 500ml;8.964E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;STING BERRY BLAST 500ml;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;STING BERRY BLAST 300ml;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY BiGG Lychee 500ml;couldnotscan;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY BiGG Apple 500ml;1.86007E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY LEMON MALT NON-ALCOHOLIC 300ml;1.86008E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY PEACH MALT NON-ALCOHOLIC 300ml;1.86008E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle Drinking Water 500ml;couldnotscan;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;AQUAFINA Drinking Water 500ml;couldnotscan;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;7up 345ml;couldnotscan;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;7up free 345ml;couldnotscan;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;pepsi 345ml;couldnotscan;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Mountain Dew 345ml;couldnotscan;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;7up Tin Pack 250ml;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;7up free Tin Pack 250ml;12000022784;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;pepsi Tin Pack 250ml;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MIRINDA Tin Pack 250ml;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS RED GRAPES FROM SPAIN 200ml;8.96101E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS APPLE NECTAR 200ml;8.96101E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS PEACH FRUIT DRINK 200ml;8.96101E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS ROYAL MANGOES NECTAR 200ml;8.96101E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS CHAUNSA MANGO NECTAR 200ml;8.96101E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS MILO COCOA MALT 180ml;8.96101E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Shezan Tetra Pack Mango Drink 250ml;5.07864E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien joy Mango Drink 200ml;8.964E+12;45,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;gourmet COLA 2.25 Litre;46876380001;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;gourmet LEMON UP 2.25 Litre;46876380005;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle Drinking Water 1.5 L;4.9612E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;AQUAFINA Drinking Water 1.5 L;12000002090;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY BiGG Lychee 1.5 L;1.86007E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY BiGG Apple 1.5 L;1.86007E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;7up 1.5 L;12000800337;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MOUNTAIN DEW 1.5 L;couldnotscan;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;pepsi 1.5 L;12000800085;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Mountain Dew 1.5 L;12000800184;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;7up free 1 L;12000022890;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MOUNTAIN DEW 1 L;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;pepsi 1 L;12000002946;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MIRINDA 1 L;couldnotscan;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
